,decay,time,log_decay,log_time
710,1380,55036,7.229838778,10.9157428
711,3400,55050,8.131530711,10.91599714
712,500,55164,6.214608098,10.91806585
713,1100,55189,7.003065459,10.91851894
714,4620,55244,8.438149984,10.91951502
715,4500,55340,8.411832676,10.92125125
716,4320,55358,8.371010681,10.92157646
717,4260,55454,8.357024439,10.92330913
718,1400,55508,7.244227516,10.92428243
719,1080,55522,6.98471632,10.92453462
720,780,55579,6.65929392,10.92556071
721,600,55633,6.396929655,10.92653183
722,1620,55648,7.390181428,10.92680142
723,260,55661,5.560681631,10.927035
724,3560,55847,8.177515824,10.93037109
725,380,56045,5.940171253,10.93391022
726,2620,56061,7.870929597,10.93419566
727,1900,56309,7.549609165,10.93860966
728,1360,56350,7.215239979,10.93933752
729,120,56373,4.787491743,10.9397456
730,2200,56723,7.696212639,10.94593505
731,3520,56835,8.166216269,10.94790761
732,4000,56840,8.29404964,10.94799558
733,1700,56942,7.43838353,10.94978848
734,2000,56949,7.60090246,10.94991141
735,880,56975,6.779921907,10.95036785
736,4280,57214,8.361708289,10.9545539
737,580,57219,6.363028104,10.95464129
738,660,57224,6.492239835,10.95472867
739,1320,57325,7.185387016,10.95649211
740,660,57372,6.492239835,10.95731166
741,300,57585,5.703782475,10.9610174
742,1280,57740,7.154615357,10.96370545
743,2300,57835,7.740664402,10.96534941
744,2720,58377,7.908387159,10.97467726
745,17100,58405,9.746833742,10.97515678
746,340,58461,5.828945618,10.97611514
747,720,58490,6.579251212,10.97661108
748,9040,58564,9.109414453,10.97787545
749,12160,58720,9.405907156,10.98053566
750,120,58729,4.787491743,10.98068892
751,2760,58749,7.922985959,10.98102941
752,7300,58893,8.895629627,10.98347752
753,2540,59073,7.83991936,10.98652925
754,360,59106,5.886104031,10.98708772
755,80,59129,4.382026635,10.98747678
756,5220,59318,8.560252681,10.99066808
757,760,59441,6.633318433,10.9927395
758,140,59557,4.941642423,10.99468912
759,9700,59582,9.179881164,10.99510879
760,140,59730,4.941642423,10.99758969
761,540,59743,6.29156914,10.99780731
762,1320,59788,7.185387016,10.99856025
763,840,59802,6.733401892,10.99879438
764,4460,59928,8.402904045,11.00089912
765,1840,60083,7.517520851,11.00348222
766,1460,60119,7.286191715,11.00408121
767,5300,60311,8.5754621,11.00726979
768,5220,60317,8.560252681,11.00736927
769,2740,60417,7.915713199,11.0090258
770,360,60419,5.886104031,11.0090589
771,1240,60429,7.122866659,11.0092244
772,540,60449,6.29156914,11.00955531
773,4040,60600,8.303999971,11.01205017
774,1320,60620,7.185387016,11.01238015
775,2900,60718,7.972466016,11.01399547
776,2420,60749,7.791522819,11.0145059
777,700,60925,6.551080335,11.01739888
778,1680,60987,7.426549072,11.01841601
779,1540,60995,7.339537695,11.01854717
780,13100,61025,9.480367509,11.0190389
781,1800,61132,7.495541944,11.02079074
782,1260,61139,7.138867,11.02090524
783,540,61250,6.29156914,11.02271913
784,1080,61305,6.98471632,11.02361668
785,3540,61356,8.171882006,11.02444824
786,1220,61409,7.106606138,11.02531168
787,4180,61432,8.338066526,11.02568615
788,1020,61589,6.927557906,11.02823856
789,1540,61826,7.339537695,11.03207927
790,780,61844,6.65929392,11.03237036
791,4320,61908,8.371010681,11.03340469
792,1020,61954,6.927557906,11.03414745
793,2200,62008,7.696212639,11.03501869
794,1800,62016,7.495541944,11.0351477
795,7120,62344,8.870663004,11.04042272
796,4480,62400,8.407378325,11.04132055
797,100,62424,4.605170186,11.0417051
798,1600,62511,7.377758908,11.04309782
799,920,62739,6.82437367,11.04673854
800,1400,62752,7.244227516,11.04694573
801,4000,62916,8.29404964,11.04955578
802,3980,62958,8.289037098,11.05022312
803,100,63002,4.605170186,11.05092175
804,260,63006,5.560681631,11.05098524
805,1020,63105,6.927557906,11.05255528
806,2160,63174,7.677863501,11.0536481
807,580,63357,6.363028104,11.05654068
808,980,63384,6.887552572,11.05696674
809,1060,63406,6.966024187,11.05731377
810,100,63444,4.605170186,11.05791291
811,2940,63512,7.98616486,11.05898414
812,5340,63925,8.582980932,11.0654658
813,2800,64091,7.937374696,11.06805923
814,120,64170,4.787491743,11.06929109
815,5560,64232,8.623353387,11.07025681
816,17180,64313,9.751501196,11.07151707
817,220,64330,5.393627546,11.07178136
818,840,64413,6.733401892,11.07307076
819,80,64519,4.382026635,11.07471503
820,4940,64586,8.50512061,11.07575295
821,1120,64599,7.021083964,11.07595421
822,8540,64693,9.052516287,11.07740828
823,2920,64695,7.979338895,11.0774392
824,2000,64710,7.60090246,11.07767103
825,3020,64816,8.01301211,11.07930777
826,1520,64891,7.326465614,11.08046422
827,780,64894,6.65929392,11.08051045
828,260,65004,5.560681631,11.08220409
829,3980,65023,8.289037098,11.08249633
830,700,65135,6.551080335,11.08421732
831,5920,65378,8.686091728,11.08794109
832,1120,65421,7.021083964,11.08859859
833,2420,65549,7.791522819,11.09055323
834,440,65565,6.086774727,11.0907973
835,2080,65586,7.640123173,11.09111754
836,9660,65589,9.175748927,11.09116328
837,2940,65630,7.98616486,11.09178819
838,660,65656,6.492239835,11.09218427
839,1140,65671,7.038783541,11.09241271
840,200,65685,5.298317367,11.09262587
841,1040,65782,6.946975992,11.09410152
842,320,65787,5.768320996,11.09417753
843,2260,65905,7.723120092,11.09596959
844,400,65939,5.991464547,11.09648535
845,2520,65948,7.832014181,11.09662183
846,1400,66016,7.244227516,11.09765242
847,480,66096,6.173786104,11.09886351
848,3640,66121,8.199738961,11.09924168
849,7300,66200,8.895629627,11.10043574
850,320,66239,5.768320996,11.10102469
851,3620,66267,8.194229305,11.10144731
852,1740,66270,7.461640392,11.10149259
853,3000,66276,8.006367568,11.10158312
854,520,66334,6.253828812,11.10245787
855,2420,66346,7.791522819,11.10263875
856,2700,66356,7.901007052,11.10278947
857,16920,66366,9.736251633,11.10294016
858,4460,66455,8.402904045,11.10428031
859,1300,66456,7.170119543,11.10429535
860,5420,66588,8.597851094,11.10627966
861,1360,66594,7.215239979,11.10636976
862,1320,66601,7.185387016,11.10647487
863,1220,66648,7.106606138,11.10718032
864,1080,66723,6.98471632,11.108305
865,6380,66790,8.760923376,11.10930865
866,1220,66846,7.106606138,11.11014675
867,80,66911,4.382026635,11.11111866
868,5800,66975,8.665613197,11.11207469
869,2240,67367,7.714231145,11.11791056
870,820,67369,6.70930434,11.11794025
871,620,67379,6.429719478,11.11808868
872,4660,67404,8.446770727,11.11845964
873,360,67417,5.886104031,11.11865249
874,3560,67456,8.177515824,11.11923081
875,440,67486,6.086774727,11.11967545
876,1820,67494,7.50659178,11.11979398
877,1500,67593,7.313220387,11.12125971
878,520,67659,6.253828812,11.12223566
879,2860,67750,7.958576904,11.12357974
880,2820,67905,7.944492164,11.12586495
881,140,67908,4.941642423,11.12590913
882,600,67926,6.396929655,11.12617416
883,320,67928,5.768320996,11.1262036
884,2580,67939,7.855544678,11.12636552
885,740,67954,6.606650186,11.12658628
886,2160,67992,7.677863501,11.12714533
887,2640,68099,7.878534196,11.12871781
888,1100,68168,7.003065459,11.12973053
889,3860,68201,8.258422462,11.13021451
890,4340,68252,8.375629627,11.13096202
891,1420,68252,7.258412151,11.13096202
892,840,68331,6.733401892,11.13211882
893,660,68903,6.492239835,11.140455
894,2120,68920,7.659171368,11.14070169
895,2540,68949,7.83991936,11.14112238
896,4180,68959,8.338066526,11.1412674
897,1560,69080,7.3524411,11.14302053
898,600,69125,6.396929655,11.14367174
899,900,69160,6.802394763,11.14417794
900,200,69165,5.298317367,11.14425023
901,1800,69396,7.495541944,11.14758451
902,280,69462,5.634789603,11.14853512
903,5320,69493,8.579228582,11.14898131
904,1420,69513,7.258412151,11.14926906
905,5600,69547,8.630521877,11.14975806
906,6000,69633,8.699514748,11.15099387
907,1600,69648,7.377758908,11.15120926
908,1280,69656,7.154615357,11.15132412
909,1900,69673,7.549609165,11.15156815
910,3600,69710,8.188689124,11.15209906
911,1220,69745,7.106606138,11.15260101
912,7140,69767,8.873468055,11.1529164
913,5940,69790,8.689464412,11.15324601
914,1720,69803,7.45007957,11.15343227
915,1520,69825,7.326465614,11.15374739
916,2360,69924,7.766416898,11.15516422
917,1080,69958,6.98471632,11.15565034
918,760,70112,6.633318433,11.15784924
919,8080,70153,8.997147152,11.15843385
920,920,70191,6.82437367,11.15897538
921,4320,70357,8.371010681,11.16133756
922,6100,70476,8.71604405,11.16302751
923,160,70548,5.075173815,11.16404861
924,1260,70602,7.138867,11.16481375
925,3780,70768,8.237479289,11.1671622
926,2420,70768,7.791522819,11.1671622
927,480,70791,6.173786104,11.16748715
928,2560,70795,7.847762537,11.16754366
929,1340,70819,7.200424893,11.16788261
930,120,70840,4.787491743,11.16817909
931,240,71028,5.480638923,11.17082944
932,1560,71101,7.3524411,11.17185668
933,3660,71115,8.205218426,11.17205356
934,6380,71243,8.760923376,11.17385185
935,580,71255,6.363028104,11.17402027
936,1240,71355,7.122866659,11.1754227
937,1380,71427,7.229838778,11.17643123
938,1460,71536,7.286191715,11.1779561
939,3340,71648,8.113726086,11.17952052
940,780,71799,6.65929392,11.18162583
941,1080,71827,6.98471632,11.18201573
942,520,71928,6.253828812,11.1834209
943,6860,72143,8.833462721,11.18640554
944,420,72196,6.040254711,11.18713992
945,1460,72376,7.286191715,11.18963003
946,9680,72419,9.17781718,11.19022397
947,7600,72545,8.935903526,11.19196234
948,2260,72673,7.723120092,11.19372521
949,940,72771,6.845879875,11.1950728
950,660,72779,6.492239835,11.19518273
951,140,72789,4.941642423,11.19532012
952,1560,72840,7.3524411,11.19602053
953,400,72857,5.991464547,11.19625389
954,560,72870,6.327936784,11.19643231
955,1820,72919,7.50659178,11.19710452
956,3000,72942,8.006367568,11.19741988
957,2420,72968,7.791522819,11.19777627
958,2900,73000,7.972466016,11.19821472
959,2840,73145,7.951559331,11.20019905
960,540,73186,6.29156914,11.20075942
961,5780,73252,8.662158962,11.20166083
962,160,73384,5.075173815,11.20346121
963,1920,73407,7.560080465,11.20377458
964,5540,73533,8.61974978,11.20548956
965,4140,73600,8.328451067,11.2064003
966,5000,73816,8.517193191,11.20933079
967,5160,73840,8.548691858,11.20965587
968,680,73856,6.522092798,11.20987253
969,300,73864,5.703782475,11.20998084
970,1140,74041,7.038783541,11.21237427
971,2760,74118,7.922985959,11.2134137
972,6680,74298,8.806873267,11.21583931
973,4060,74435,8.308938253,11.21768154
974,5240,74475,8.564076777,11.21821878
975,2460,74478,7.807916629,11.21825906
976,16800,74504,9.729134165,11.21860809
977,1200,74507,7.090076836,11.21864836
978,300,74548,5.703782475,11.21919849
979,860,74575,6.756932389,11.21956061
980,680,74826,6.522092798,11.2229207
981,380,74978,5.940171253,11.22495002
982,7020,75054,8.856518497,11.22596313
983,2700,75093,7.901007052,11.22648262
984,300,75144,5.703782475,11.22716155
985,1100,75171,7.003065459,11.2275208
986,5000,75197,8.517193191,11.22786662
987,740,75206,6.606650186,11.22798629
988,3260,75274,8.089482474,11.22889007
989,620,75344,6.429719478,11.22981957
990,5240,75353,8.564076777,11.22993902
991,620,75383,6.429719478,11.23033706
992,40,75403,3.688879454,11.23060234
993,1920,75407,7.560080465,11.23065539
994,1600,75460,7.377758908,11.23135799
995,1840,75540,7.517520851,11.2324176
996,2080,75751,7.640123173,11.23520692
997,120,75772,4.787491743,11.23548411
998,3880,75796,8.263590433,11.2358008
999,3300,75937,8.101677747,11.23765933
1000,140,75976,4.941642423,11.23817278
1001,4220,75980,8.347590407,11.23822543
1002,920,75992,6.82437367,11.23838335
1003,860,76023,6.756932389,11.23879121
1004,9640,76036,9.173676388,11.23896219
1005,2460,76050,7.807916629,11.2391463
1006,4040,76127,8.303999971,11.24015828
1007,4240,76152,8.352318548,11.24048662
1008,820,76172,6.70930434,11.24074922
1009,900,76256,6.802394763,11.24185138
1010,2400,76492,7.783224016,11.24494144
1011,11400,76558,9.341368634,11.2458039
1012,240,76574,5.480638923,11.24601287
1013,4840,76623,8.48467,11.24665257
1014,480,76633,6.173786104,11.24678307
1015,1380,76653,7.229838778,11.24704402
1016,5200,76697,8.556413905,11.24761787
1017,15740,76780,9.663960522,11.24869947
1018,2340,76827,7.757906208,11.24931142
1019,1740,76881,7.461640392,11.25001405
1020,6440,76894,8.770283819,11.25018313
1021,1460,76951,7.286191715,11.25092413
1022,1240,77022,7.122866659,11.25184637
1023,4680,77083,8.451053389,11.25263804
1024,360,77137,5.886104031,11.25333834
1025,1100,77150,7.003065459,11.25350686
1026,4580,77234,8.429454277,11.25459505
1027,140,77277,4.941642423,11.25515165
1028,6540,77313,8.785692444,11.2556174
1029,3820,77451,8.248005702,11.25740076
1030,1220,77560,7.106606138,11.25880711
1031,1100,77578,7.003065459,11.25903916
1032,4180,77642,8.338066526,11.2598638
1033,5000,77648,8.517193191,11.25994107
1034,1060,77648,6.966024187,11.25994107
1035,820,77650,6.70930434,11.25996683
1036,680,77796,6.522092798,11.26184529
1037,1160,77931,7.056175284,11.2635791
1038,860,77975,6.756932389,11.26414354
1039,4020,78049,8.299037182,11.26509211
1040,780,78187,6.65929392,11.26685867
1041,1940,78229,7.570443252,11.2673957
1042,7080,78317,8.865029187,11.26851997
1043,8740,78328,9.075665469,11.26866042
1044,220,78367,5.393627546,11.2691582
1045,480,78490,6.173786104,11.27072651
1046,3060,78499,8.026170195,11.27084116
1047,1640,78517,7.402451521,11.27107044
1048,3740,78701,8.22684089,11.27341114
1049,1740,78756,7.461640392,11.27410974
1050,620,78768,6.429719478,11.2742621
1051,1040,78837,6.946975992,11.27513771
1052,2500,78874,7.824046011,11.27560692
1053,6180,79287,8.72907355,11.28082946
1054,140,79397,4.941642423,11.28221586
1055,980,79401,6.887552572,11.28226624
1056,6620,79543,8.797850649,11.28405303
1057,15820,79615,9.669030241,11.2849578
1058,2520,79737,7.832014181,11.286489
1059,180,79770,5.192956851,11.28690277
1060,720,79895,6.579251212,11.28846855
1061,4320,79917,8.371010681,11.28874388
1062,1800,79921,7.495541944,11.28879393
1063,1480,79928,7.299797367,11.28888151
1064,1360,79939,7.215239979,11.28901912
1065,2580,80058,7.855544678,11.29050665
1066,12820,80134,9.45876173,11.29145551
1067,3260,80532,8.089482474,11.2964099
1068,380,80594,5.940171253,11.29717948
1069,1920,80631,7.560080465,11.29763847
1070,520,80648,6.253828812,11.29784928
1071,2260,80654,7.723120092,11.29792368
1072,100,80693,4.605170186,11.29840711
1073,2060,80775,7.630461262,11.29942279
1074,2880,80815,7.965545573,11.29991787
1075,4540,80923,8.420682291,11.30125336
1076,2380,80953,7.774855767,11.30162402
1077,940,80996,6.845879875,11.30215505
1078,2000,81094,7.60090246,11.30336425
1079,1260,81146,7.138867,11.30400528
1080,3360,81178,8.119696253,11.30439955
1081,180,81223,5.192956851,11.30495374
1082,3720,81231,8.221478947,11.30505223
1083,680,81264,6.522092798,11.30545839
1084,800,81289,6.684611728,11.30576599
1085,2500,81317,7.824046011,11.30611038
1086,300,81329,5.703782475,11.30625794
1087,220,81586,5.393627546,11.30941296
1088,500,81598,6.214608098,11.30956003
1089,140,81599,4.941642423,11.30957229
1090,1000,81628,6.907755279,11.30992762
1091,3680,81746,8.210668031,11.31137216
1092,3360,81781,8.119696253,11.31180022
1093,8420,81818,9.038365107,11.31225255
1094,1180,81836,7.073269717,11.31247252
1095,2900,81945,7.972466016,11.31380357
1096,3380,81952,8.125630988,11.31388899
1097,760,81978,6.633318433,11.3142062
1098,4940,81987,8.50512061,11.31431598
1099,860,81996,6.756932389,11.31442574
1100,2320,82221,7.749322465,11.31716602
1101,880,82298,6.779921907,11.31810209
1102,920,82310,6.82437367,11.31824789
1103,140,82393,4.941642423,11.31925576
1104,2100,82398,7.649692624,11.31931644
1105,4980,82456,8.51318517,11.3200201
1106,2800,82533,7.937374696,11.32095349
1107,2280,82540,7.731930722,11.3210383
1108,11180,82639,9.321881747,11.322237
1109,7520,82691,8.925321417,11.32286605
1110,620,82771,6.429719478,11.32383304
1111,260,82906,5.560681631,11.32546271
1112,140,82977,4.941642423,11.32631874
1113,5600,83049,8.630521877,11.32718607
1114,280,83222,5.634789603,11.32926701
1115,6540,83279,8.785692444,11.3299517
1116,1260,83387,7.138867,11.3312477
1117,740,83434,6.606650186,11.33181118
1118,1680,83456,7.426549072,11.33207483
1119,4000,83536,8.29404964,11.33303296
1120,1320,83588,7.185387016,11.33365525
1121,3160,83673,8.058327307,11.33467162
1122,3040,83691,8.019612794,11.33488672
1123,2340,83692,7.757906208,11.33489867
1124,920,83738,6.82437367,11.33544816
1125,960,84025,6.866933284,11.33886965
1126,420,84213,6.040254711,11.34110458
1127,380,84235,5.940171253,11.34136579
1128,2340,84236,7.757906208,11.34137766
1129,4500,84267,8.411832676,11.34174561
1130,2340,84368,7.757906208,11.34294346
1131,2900,84379,7.972466016,11.34307383
1132,2140,84385,7.668561108,11.34314494
1133,80,84405,4.382026635,11.34338192
1134,3400,84435,8.131530711,11.34373729
1135,920,84439,6.82437367,11.34378466
1136,2500,84563,7.824046011,11.3452521
1137,1820,84587,7.50659178,11.34553587
1138,120,84609,4.787491743,11.34579592
1139,3940,84639,8.278936002,11.34615043
1140,700,84717,6.551080335,11.34707157
1141,1060,84850,6.966024187,11.34864027
1142,2120,84888,7.659171368,11.34908802
1143,820,84987,6.70930434,11.35025358
1144,180,85010,5.192956851,11.35052418
1145,180,85012,5.192956851,11.3505477
1146,2520,85095,7.832014181,11.35152356
1147,9280,85109,9.135616826,11.35168807
1148,4760,85119,8.468002947,11.35180556
1149,1020,85150,6.927557906,11.35216969
1150,2260,85196,7.723120092,11.35270976
1151,200,85239,5.298317367,11.35321435
1152,1860,85327,7.528331767,11.35424621
1153,220,85362,5.393627546,11.35465632
1154,1220,85526,7.106606138,11.3565757
1155,380,85536,5.940171253,11.35669262
1156,1140,85589,7.038783541,11.35731205
1157,2660,85629,7.886081402,11.35777929
1158,180,85737,5.192956851,11.35903975
1159,1480,85912,7.299797367,11.3610788
1160,4820,86016,8.480529207,11.3622886
1161,660,86077,6.492239835,11.36299752
1162,1100,86084,7.003065459,11.36307884
1163,6100,86099,8.71604405,11.36325308
1164,10660,86101,9.274253698,11.3632763
1165,920,86125,6.82437367,11.36355501
1166,3700,86388,8.216088099,11.36660406
1167,360,86444,5.886104031,11.36725208
1168,2540,86560,7.83991936,11.36859309
1169,2020,86598,7.61085279,11.369032
1170,4060,86650,8.308938253,11.3696323
1171,80,86657,4.382026635,11.36971308
1172,1100,86702,7.003065459,11.37023223
1173,12260,86773,9.414097209,11.37105079
1174,500,86779,6.214608098,11.37111994
